,full_text,label
1373,"Ganjar Pranowo Sosok   ideal untuk Indonesia, #GanjarCapres https://t.co/4UpOUW2RJ2",1
1374,@ganjarpranowo Sehat dan lancar selalu pak Ganjar Capres 2024   #GanjarPressiden2024 🤲🏻🇮🇩,1
1375,"Inilah Salah Satu Alasan Kenapa gw dukung Ganjar Pranowo, yang tetap konsisten melawan kelompok intoleran sebagaimana visi misi dari partai Ideologis partai kader dimana nama pak Jokowi dibesarkan.  Waspada dengan gerakan capres yang pernah merangkul kelompok radikal intoleran. https://t.co/RcXsO6DaEq",1
1376,"DUKUNG   PENUH SIH GW, Ganjar siap mengabdi untuk negeri, terbaik #GanjarCapres https://t.co/BmNPodLRn0",1
1377,Cocok   tenan Pak Ganjar Pranowo jadi Capres 2024! #GanjarCapres https://t.co/etzpoeUBk2,1
1378,Ganjar   Pranowo tetap sosok pemimpin TERBAIK! #GanjarCapres https://t.co/xoMx9NkJzt,1
1379,Begitu   mengagumkan pesonamu wahai pak Ganjar Pranowo #GanjarCapres https://t.co/Z8CkJrhaIS,1
1380,Wah   makin semangat dukung pak Ganjar Pranowo Presiden 2024 #GanjarCapres https://t.co/ywgs7A9g15,1
1381,@liputan6dotcom pak Ganjar hebattt capres hebat,1
1382,"@wakcis Engga ah, elektabilitas ganjar justru lebih unggul loh dibanging capres lain",1
1383,"@Opposite6888 Capres terbaik, habis dilantik langsung masuk kekedaulatan pangan  Ganjar Adalah Ganjar",1
1384,@Gus_Raharjo setuju sekali. pak Ganjar seorang yg humanis dengan keluarga harmonis maka dri itu cocok jd capres nnti,1
1385,"@ganjarpranowo Wahhh makin banyak yg ngedukung Pak Ganjar. Lanjutkan perjuanganmu pak! Ganjar Adalah Ganjar, capres paling ideal utk jd presiden",1
1386,"@ganjarpranowo Gaspol Pak Ganjar, banyak yg dukung🥰 Ganjar Adalah Ganjar capres pilihan",1
1387,@AnakLolina2 Maju Teruuuus ...  Fix yah pak Ganjar akan maju sbg Capres bukan Cawapres yg banyak di isu kan oleh kubu sebelah  .,1
1388,"@Gus_Raharjo Udah pilih capres yg gk suka bunuh2 orang aja , yg udah jelas kinerja nya contoh nya ya pak ganjar ini",1
1389,@liputan6dotcom pak Ganjar capres terbaik,1
1390,@FaGtng pak Ganjar capres yang bijaksana,1
1391,@AnakLolina2 pak ganjar capres hebat,1
1392,@ganjarpranowo Ganjar Adalah Ganjar sosok capres yg prestasinya sudah terlihat sejak jadi gubernur Jateng,1
1393,@PandamPamungkas @jokowi @ganjarpranowo Josss semakin sat set capres terbaikku pak Ganjar,1
1394,@Melihat_Indo Pak ganjar emang capres terbaik bagi kita semua,1
1395,@Anak__Ogi @TeddGus @alextham878 @BANGSAygSUJUD @Lembayung071 @ganjarpranowo @datuakrajoangek pokonya capres Pak Ganjar paling terbaik diandalkan,1
1396,"@Gus_Raharjo Capres yg tidak emosian, capres yg tidak jual politik identitas ya cuma pak ganjar",1
1397,@PandamPamungkas @jokowi @ganjarpranowo menuju Indonesia emas bersama capres pak ganjar,1
1398,"@Anak__Ogi @TeddGus @alextham878 @BANGSAygSUJUD @Lembayung071 @ganjarpranowo @datuakrajoangek Pemimpin Masa Depan Indonesia di depan mata kita semua, jgn sampai sia²kan capres sehebat Pak Ganjar",1
1399,@SahabatSaber Ganjar Paling Mengerti emang terbaik capres ini,1
1400,"@wakcis Pemimpin Masa Depan Indonesia di depan mata kita semua, jgn sampai sia²kan capres sehebat Pak Ganjar",1
1401,@Anak__Ogi @ch_chotimah2 @BANGSAygSUJUD Ganjar Paling Solutif  menjadi CAPRES yg  taat @SunnahNabi01 Bersama Ganjar Indonesia lebih beriman  @TheLadyJoker . @moekartho . @Sahid_Negara990  @Pjantan_Tanguh  @Even1508  @Opowaelahkeno77  @B3doel___  @kakak_ica   Bersama Ganjar warga muslim Indonesia dipastikan masuk Surga https://t.co/leFtJJCgvs,1
1402,"Ganjar Pranowo lebih unggul mencapai 37,4 persen lebih tinggi dari pada 2 capres lainya https://t.co/nORXV6mmzP",1
1403,"@KakekHalal Ini dia pak capres Ganjar Paling Mengerti soal rakyat, kmi dukung terus pak",1
1404,@Eil_Thia pak ganjar pasti bisa memenangkan capres 2024 nanti,1
1405,"@TheLadyJoker Anda juga goblok, udah tahu org goblok di komentarin. Apakah memang pdkg Ganjar bnyk yg mendadak goblok.... Sudah Capres Rasis dan penghina orang, di Rakernas partainya aja, sesama kader krg antusias sama dia, beda kelas sama pa de Jokowi...",0
1406,"@ganjarpranowo Pak ganjar pranowo capres idola, maju terus pakk🔥",1
1407,@ekowboy2 Rakyat bisa menilai ko diantara capres lainnya cuma ganjar yg layak jd presiden,1
1408,@Opposite6888 Capres terbaik intinya Ganjar,1
1409,"@ganjarpranowo Pemimpin Masa Depan Indonesia di depan mata kita semua, jgn sampai sia²kan capres sehebat Pak Ganjar",1
1410,@Cintada16 @ganjarpranowo Restu dari presiden RI sudh di dapat utk capres Ganjar pranowo,1
1411,"@ganjarpranowo keknya ngobrol sama pak ganjar soal bola enak juga nih , keren capres ku ❤",1
1412,@ganjarpranowo Pak ganjar capres pilihan anak muda... 2024 presiden,1
1413,Ganjar pranowo sosok Gubernur Berprestasi. #GanjarPranowo #GanjarCapres #GanjarBerkualitas #GanjarUntukSemua #GanjarBanyakRaihPrestasi #GanjarPilihanRakyat #GanjarMenangTotal #GanjarPresiden2024 https://t.co/dPYCFjzymp,1
1414,Ganjar pranowo sosok Gubernur Berprestasi. #GanjarPranowo #GanjarCapres #GanjarBerkualitas #GanjarUntukSemua #GanjarBanyakRaihPrestasi #GanjarPilihanRakyat #GanjarMenangTotal #GanjarPresiden2024 https://t.co/ekUv8f6SvS,1
1415,@ch_chotimah2 @ganjarpranowo SMK Gratis ala Jawa Tengah hasil kerja Capres Ganjar Paling Mengerti,1
1416,@Ari3Pras meman capres terbaik 2024 ya pak ganjar,1
1417,"@ganjarpranowo capres paling pas tepat sosoknya ada pada pak ganjar, saya dukung bpk",1
1418,"Ganjar Kokoh di Posisi Puncak !!  Survei Indikator Poltik Indonesia, elektabilitas @ganjarpranowo tertinggi dg 37,4% kalahkan prabowo 33,0% dan Anies posisi bontot dg 21,5%.  Pertanyaannya, apakah bohirnya @aniesbaswedan masih mau biayai capres yg elektabilitasnya terus melorot… https://t.co/F9M1EcILfl",1
1419,"@ganjarpranowo orang solutif kayak pak ganjar ini kalo di banding dengan 2 capres lainya kalo menurutku jauh sih ,sedangkan 2 orang lainya itu cuman bisa obral janji wkwkw",1
1420,"0,@Gus_Raharjo Paling penting Ganjar no. 1 capres terbaik",1
1421,"1,""@Gus_Raharjo Pilih capres dan cawapres yang sudah pasti dan jelas visi, misi, program serta gagasannya. Gaspol Ganjar""",1
1422,"2,@gus_dibyo Ga tau lagi mana yang bener. Sekarang sudah makin dekat pemilu jadi harus pinter2 memilih capres. Klu saya sendiri pilih Ganjar Mahfud",1
1423,"5,""@gus_dibyo Seumuran dua capres ini, moga pak Ganjar bisa menang""",1
1424,"6,""@Leonita_Lestari Segaknya 2024 nanti, Ganjar masih lebih baik dari Bakal Capres yg lain..  Terus mau anda apa Sist? Pakdhe tambah lagi 1 atau 2 Periode, yah gak mgkn lah kita nabrak konstitusi.  Show Must Go On..  Ganjar Mahfud pilihan terbaik estafet pembangunan Jokowi 🙏""",1
1425,"7,Ganjar Mahfud capres cawapres pilihan rakyat  #GanjarPranowo #MahfudMD #GanjarMahfud2024 https://t.co/kq32HtYmaX",1
1426,"8,Ganjar Mahfud capres cawapres pilihan rakyat  #GanjarPranowo #MahfudMD #GanjarMahfud2024 https://t.co/FZMR9Huu9c",1
1427,"9,Ganjar Mahfud capres cawapres pilihan rakyat  #GanjarPranowo #MahfudMD #GanjarMahfud2024 https://t.co/w8PBSIzauA",1
1428,"10,Ganjar Mahfud capres cawapres pilihan rakyat  #GanjarPranowo #MahfudMD #GanjarMahfud2024 https://t.co/fHGE2EZyA7",1
1429,"11,Ganjar Mahfud capres cawapres pilihan rakyat  #GanjarPranowo #MahfudMD #GanjarMahfud2024 https://t.co/dbD53HCgkW",1
1430,"12,""@bengkeldodo @P4P4B0W0_2024 @Ndons_Back @99propaganda @BANGSAygSUJUD @Bank_Joee_ @Kimberley_2024 @Abaaah @MIrvanDarwin1 @adri_7i @AditBandit234 Anis cium sp jelas dia ngak punya modal politik Dan uang buat capres, Bowo ama Ganjar nunduk2 ya buat ngarapin berkah Jokowi, intinya mah sama aja jongos. Sesama jongos jangan saling ledek.""",1
1431,"13,Kalau dipikir pikir secara akal sehat saja... Hanya satu capres wapres yg bagus  #ganjar",1
1432,"14,""@adearmando61 Harusnya gaungkan program dan kelebihan capres masing2, ini tiap saat yg diomongin Pak Jokowi aja. Kalau yakin Ganjar menang, kenapa harus takut sama Gibran? Ngga suka dengan aturan yg berlaku sekarang, bantu capresnya menang biar bisa buat hukum yg adil menurut kalian.""",1
1433,"20,""@DavidWijaya82 Pak Ganjar adalah satu satunya capres yang sangat Layak MENDUDUKI jabatan se kaliber RI 1   Juru selamat NKRI 17 ribu pulau , 714 suku dan 5 Agama   Kalau yang lain sih gak ada yang BECUS rekam jejak nya dan gak punya kader kader yang BECUS , bahkan tidak ada kaderisasi""",1
1434,"21,""Pak Ganjar adalah satu satunya capres yang sangat Layak MENDUDUKI jabatan se kaliber RI 1   Juru selamat NKRI 17 ribu pulau , 714 suku dan 5 Agama   Kalau yang lain sih gak ada yang BECUS rekam jejak nya dan gak punya kader kader yang BECUS , bahkan tidak ada kaderisasi""",1
1435,"22,""@gus_dibyo begini nih capres kita kaya pak Ganjar selalu fair dan profesional walaupun dengan lawan kandidatnya, beda deh kalo pak Prabowo mah lagi sibuk planning sm cawapresnya haha""",1
1436,"23,""Pak Ganjar adalah satu satunya capres yang sangat Layak MENDUDUKI jabatan se kaliber RI 1   Juru selamat NKRI 17 ribu pulau , 714 suku dan 5 Agama   Kalau yang lain sih gak ada yang BECUS rekam jejak nya dan gak punya kader kader yang BECUS , bahkan tidak ada kaderisasi""",1
1437,"24,""Pak Ganjar adalah satu satunya capres yang sangat Layak MENDUDUKI jabatan se kaliber RI 1   Juru selamat NKRI 17 ribu pulau , 714 suku dan 5 Agama   Kalau yang lain sih gak ada yang BECUS rekam jejak nya dan gak punya kader kader yang BECUS , bahkan tidak ada kaderisasi""",1
1438,"25,@gus_dibyo Fokus selalu bersama pak Ganjar Mahfud capres dan wapres 2024 sukses selalu pak Ganjar Mahfud",1
1439,"26,""Pak Ganjar adalah satu satunya capres yang sangat Layak MENDUDUKI jabatan se kaliber RI 1   Juru selamat NKRI 17 ribu pulau , 714 suku dan 5 Agama   Kalau yang lain sih gak ada yang BECUS rekam jejak nya dan gak punya kader kader yang BECUS , bahkan tidak ada kaderisasi""",1
1440,"27,@Melihat_Indo Dukungan terus mengalir untuk capres terbaik semangat terus pak ganjar.",1
1441,"28,@Gus_Raharjo Jangan ragu untuk memilih pak Ganjar Mahfud sebagai capres dan wapres 2024",1
1442,"31,@Gus_Raharjo Dukung selalu pak Ganjar Mahfud sebagai capres dan wapres 2024 sukses selalu pak Ganjar Mahfud orang baik pilih orang baik",1
1443,"32,Hasil Survei Terbaru Capres 2024: Prabowo Vs Ganjar Vs Anies https://t.co/dKlYwTd8hF",1
1444,"34,@gus_dibyo pak ganjar tetap yang paling menonjol diantara ketiga capres. mantap pak ganjar",1
1445,"36,@muh_haddad @islah_bahrawi @Fahrihamzah ganjar menang pdip menang prabowo menang pdip pun ikut menang dua kader pdip di calonkan capres dan cawapres",1
1446,"37,""@gus_dibyo Damai negeri ku damai para capres, pak ganjar cinta damai""",1
1447,"38,""Yg komen byk yg salah tangkap.  Ini bkn roasting saudara, tp kagum dg memuji ybs, krn tdk ad hal yg terjadi spt pd P. Anis semasa jd gubernur &amp  P. Ganjar saat jd capres.  ☺️😊🙏🏻🙏🏻🙏🏻""",1
1448,"39,@Gus_Raharjo Walaupun Mas Gibran nyontek punya Pak Ganjar tapi masyarakat bisa menilai mana pilihan capres dan cawapres yg tepat untuk Indonesia ini.",1
1449,"40,""@gus_dibyo Waow banyak banget ya pak,ternyata yg di luar nungguin bapak  Capres,sebanyak itu orangnya,nampol pak Ganjar""",1
1450,"41,@Gus_Raharjo Bismillah capres dan wapres 2024 pak Ganjar Mahfud kami semua selalu mendukung pak",1
1451,"42,@Gus_Raharjo Ganjar Mahfud capres dan wapres 2024 semangat terus pantang mundur pak Ganjar Mahfud",1
1452,"43,""@binarnur @ganjarpranowo Buzzernya Anies, mmg boleh ngomong sekasar itu dgn capres sekelas pak Ganjar? https://t.co/iumojGL5es""",1
1453,"44,@gus_dibyo @gibran_tweet @ganjarpranowo Dukung terus pak Ganjar pranowo capres 2024 pemimpin yang mempunyai bisi misi yang baik dan tepat",1
1454,"46,""@gus_dibyo Jadi ga sabar punya pemimpin Kek pak ganjar yang asikk banget buat di ajak foto banget, ngobrol bareng, capres paling seru.""",1
1455,"47,@gus_dibyo Capresku semakin di depan Udah paling bener pilihlah capres yang ramah sama rakyat mau di ajak membaur ya ini loh pak ganjar",1
1456,"48,@gus_dibyo Gaas pool memilih pak ganjar pranowo capres 2024 karena itu sangat tepat",1
1457,"50,@ganjarpranowo Jaya selalu Indonesia ku bersama pak ganjar pranowo capres 2024",1
1458,"51,@ganjarpranowo Bismillah capres 2024 pak Ganjar pranowo sosok pemimpin yang selalu merakyat terhadap rakyat nya",1
1459,"52,@Gus_Raharjo Pak Ganjar Capres satu ini bener2 idolakuu bgttt deket dgn rakyat biasa",1
1460,"54,@Melihat_Indo Keren emang capres kita satu ini yg dengan lantang memperjuangkan kepentingan masyarakat. Sukses selalu untuk Ganjar-Mahfud",1
1461,"55,@ganjarpranowo Dari semua capres perencanaan yang paling matang dan keren hanya di pak ganjar",1
1462,"56,""@Dennysiregar7 Aq sdh gk bisa berkata2 lagi, hnya sekarang akan lbih semangat utk capres pilihanku, Ganjar Mahfud pasangan yg luar biasa,,cerdas, inovatif,,pengalaman luas, pekerja keras dan ahli hukum anti korupsi 👍🏽👍🏽👍🏽🇲🇨🇲🇨🇲🇨 https://t.co/81yaMibbrx""",1
1463,"57,BMI – DPC Banteng Muda Indonesia (BMI) Kota Kediri mulai bergerak turun ke jalan. BMI gandeng Repdem menyapa masyarakat sosialisasikan pasangan capres-cawapres Ganjar Pranowo dan Mahfud MD.  🔽 Baca Artikel Selengkapnya 🔽  https://t.co/nzdY0gIvmS",1
1464,"58,@Gus_Raharjo Semuanya terganjar ganjar gak mau pindah capres",1
1465,"59,@M45Broo Krn Ganjar-Mahfud capres &amp  cawapres terbaik !",1
1466,"60,""@gus_dibyo Adem nih suasananya emang capres favorit pak Ganjar tiada duanya, kawal terus sampai menang""",1
1467,"61,""@Rasmehdi12 @jokowi @gibran_tweet @kaesangp @ganjarpranowo Satu hal yg timses pdip gk paham , Ganjar itu paling merepresentasikan jokowi, klo timses kayak gini , nnti si Amin dapat keuntungan, walaupun gk gede gede amat, gawat kalau citra capres rusak karena pendukubgnya panik brutal""",1
1468,"62,TPN Ganjar-Mahfud Soal Pertemuan 3 Capres dengan Jokowi: Serap Semua Masukan via @kedaipenacom https://t.co/oHmayFrOFW",1
1469,"63,""Untuk Mewujudkan Indonesia Unggul DUA sosok Pemimpin Visioner Ganjar Mahfud GAMA Capres-Cawapres Ideal Pak Ganjar Punya Rekan Jejak yang Baik, dan banyak Prestasi Pak Mahfud pun Demikian jua, Rekam jejak nya Mumpuni Orang Baik Pilih Orang Baik #GanjarMahfudPilihanSantri https://t.co/rHknuFX7EK""",1
1470,"64,@midlaner79 @HusinShihab @kikysaputrii @TRANS7 Namanya juga pesanan juragan kades ganjar capres mimpin daerah termiskin buzzer nya pada panik lah",0
1471,"65,@Gus_Raharjo Mari bersama fokus kemenangan capres Ganjar Pranowo saja ya.",1
1472,"67,""@Dennysiregar7 Betul, sy termasuk yg pindah dukungan bang. Soalnya klo anaknya jelas nerusin lah. Pa ganjar kan blom pasti, u20 israel aja bisa ditolak, buat cuma 1 tiket capres. dah persiapan gmurah lg, y g pak @yunartowijaya""",1
1473,"68,""@gus_dibyo Adem nih suasananya emang capres favorit pak Ganjar tiada duanya, kawal terus🔥""",1
1474,"69,@gus_dibyo Nih idola gw Ganjar Mahfud emang top deh mau sama capres lain pun tetep rendah hatu dan humble sih",1
1475,"70,""@ganjarpranowo luar biasa capres yang satu ini, gaspol dukung Pak Ganjar Mahfud untuk membawa Indonesia lebih baik""",1
1476,"71,@gus_dibyo @gibran_tweet @ganjarpranowo Pak ganjar masih capres terbaik untuk Indonesia",1
1477,"72,""@ganjarpranowo Memang generasi anak muda kita sekarang luar biasa pak dalam SDM, Memang capres idola nih pak Ganjar🔥😊""",1
1478,"74,@gus_dibyo Makan ikan lele lihat mobil ngegas. Aku capek sama yang bertele-tele mending fokus sama capres yang tegas. Asik. Siapa lagi kalau bukan Ganjar Pranowo dan Mahfud!",1
1479,"75,@gus_dibyo Pak Ganjar tidak pilih-pilih dalam bercengkrama mau itu lawannya sebagai capres atau rakyat sekitar. Suasananya juga rame dan hangat disana.",1
1480,"77,""Liputan6 Awards memberikan penghargaan kpda seorang pengajar anak2 di pedalaman bernama Roswita Asti Kulla. Penghargaan dgn kategori pendidikan itu diserahkan oleh Capres PDIP Pak @ganjarpranowo di Indosiar. Jak-Bar.  Pak Ganjar menganggap Asti sbgai superhero""""  #SahabatGanjar https://t.co/Ll3dNUKCIj""""""",1
1481,"78,""Dengan mengenakan sebuah rompi dgn Logo NU, Capres ksygn Pak @ganjarpranowo memberikan sambutannya di Ponpes Miftahul Ulum DKI Jakarta dimana Pak Ganjar merasa tersanjung dgn sambutan hangat dan dukungan dari NU.   #SahabatGanjar #GanjarPranowo #Ganjar  #GanjarMahfud2024 https://t.co/MutLmIgREU""",1
1482,"79,""Pak Ganjar: Hentikan seluruh praktik buruk korupsi, jual beli jabatan, pungli, gratifikasi. Maka saya ingatkan hentikan atau ditangkap,  Capres-Cawapres Ganjar Mahfud Konsisten Sikat Korupsi https://t.co/MDTLXXRFt6""""""",1
1483,"82,""@Miduk17 Iya pak bas terenyuh karena udah dinasehati pak bas ke Ganjar  sudah kubilang jgn jadi capres"""" Jawa tengah saja belum beres UMR cuma 1,9 jt kok ga ngaca sih""""""",0
1484,"84,@RipahLoh @penjelajahhh @zaa_alli @afxingweirdo @PartaiSocmed Oh pendukung ganjar? Kok pro israel? Bukannya capres pilihan mu itu yang nolak israel hadir pada piala dunia u 20?",0
1485,"86,""@bachrum_achmadi Cuma pak Ganjar yg berjuang dari muda sendiri,kader biasa PDIP,dipercaya jadi DPR,dipercaya jadi gubernur,dipercaya jadi capres.beda dgn yg lain yg memang kaya2x.ada dekingan keluarga.""",1
1486,"87,Maju Tak Gentar untuk Memenangkan Capres Ganjar....🇲🇨",1
1487,"88,Pengamat Politik: Loyalis Ganjar telah teruji jd penentu dipilihnya sbg Capres👍  || Bandara Kertajati Israel WhatsApp Durian Boikot Warning Feni Jatinangor Haaland Senin Halloween Hamas Pak Ganjar Kiky GENOSIDA Dagestan Rocket Cobra || https://t.co/m0jfwwGJOe",1
1488,"90,""Dukungan kepada Ganjar - Mahfud sebagai capres &amp  cawapres RI 2024 terus datang. Salah satunya, para Ning dan Nyai Tapal Kuda tegaskan dukung Ganajar - Mahfud https://t.co/tc0xy1yIOe""",1
1489,"97,@gus_dibyo @gibran_tweet @ganjarpranowo Ide emang mahal sih. Tapi emang boleh senyomot ide lawan gini? Emang pak Ganjar capres terbaik. Sampe idenya aja di comor lawannya",1
1490,"98,""langsung kebukti buzzer pak ganjar bodoh, suka fitnah.   lagian ini apa out of nowhere tbtb tag capres sebelah""",0
1491,"99,@gus_dibyo bismilah adem ayem yuk fokusin dukung masing masing capres ya. kalo aku sih siap kawal Ganjar Mahfud",1
1492,"110,@gus_dibyo Capres terbaik ya gini nihh.  Ganjar Mahfud best",1
1493,"114,Dukungan penuh Ganjar-Mahfud untuk gerak cepat Indonesia Maju  #GanjarMahfudMD2024 #GanjarMahfud2024 #GanjarMahfud #GanjarPranowo #GanjarCapres #GanjarCapres2024 https://t.co/sOeif2U3Mc",1
1494,"115,Ganjar pranowo dan Mahfud MD pilihan rakyat teruskan kinerja jokowi #ganjar_pranowo #GanjarCapres #GanjarPilihanRakyat #GanjarHebat #NKRIGanjar #fyp https://t.co/rxpgdff9v7",1
1495,"116,Ganjar pranowo dan Mahfud MD pilihan rakyat teruskan kinerja jokowi #ganjar_pranowo #GanjarCapres #GanjarPilihanRakyat #GanjarHebat #NKRIGanjar #fyp https://t.co/lARRfytRAX",1
1496,"117,Ganjar pranowo dan Mahfud MD pilihan rakyat teruskan kinerja jokowi #ganjar_pranowo #GanjarCapres #GanjarPilihanRakyat #GanjarHebat #NKRIGanjar #fyp https://t.co/j7N7XLGbka",1
1497,"119,@gus_dibyo Gak usah mikirin sebelah pikiri saja capres kita Ganjar Pranowo",1
1498,"120,""@binarnur @ganjarpranowo Pendukung capres mana nih? Bisa kali pake kosa kata yg lebih bermartabat! Saya pendukung setia pak Jokowi yg saat ini berbeda pilihan politik dengan pak Ganjar tp bahasa begini bener tidak bermoral.""""""",1
1499,"121,""@5t3v3n_P3g3L Sebelum Mahfud ngomong, Andi Noya mendesak Ganjar, tapi Ganjar muter2.. akhirnya Andi Noya berhasil  menemukan kata kunci capres ini tak lebih dari petugas partai PDIP""",1
1500,"122,@gus_dibyo Capres terbaik ya gini nihh ... 👍👍👍 Ganjar Mahfud best",1
1501,"123,@official58884 @kikysaputrii Ga inget Ganjar? Belum jadi capres aja pernah terjerat kasus korupsi UPS🫢🤣🤣🤣🤣",0
1502,"134,@kompascom Mantap pak😍 capres dan cawapres 2024 pak ganjar-mahfud",1
1503,"138,""Pasangan calon presiden (capres) dan calon wakil presiden (cawapres) Ganjar Pranowo dan Mahfud Md kembali dapat tambahan dukungan dari para tokoh Nahdlatul Ulama (NU) Jawa Timur. Kali ini, dukungan mengalir dari komunitas  JAGA-NU. https://t.co/XUp2VplNU3""",1
1504,"139,Ganjar Pranowo dan Mahfud MD mendapatkan banyak dukungan dari berbagai kalangan masyarakat #GanjarCapres #GanjarPresiden2024 #GanjarPranowo #Ganjar #Mahfud #MahfudMD #GanjarMahfud #sahabatganjar #relawanganjar #jawatengah #jateng https://t.co/9erHGWQCll",1
